route,location_id,year,month,hour,day_of_week,is_weekend,is_rush_hour,temp_celsius,humidity_pct,precipitation_mm,wind_speed_kmh,visibility_km,is_rainy,is_heavy_rain,is_cold,is_hot,low_visibility,high_wind,weather_intensity,dir_E,dir_N,dir_S,dir_UNKNOWN,dir_W,is_major_delay,is_gapped_operational,is_bunching_operational
84,198,2023,8,16,6,1,1,18.9,71.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,1,0,0,0,0,0,0,0
84,198,2023,9,15,5,1,0,21.5,83.0,0.0,21.0,16.1,0,0,0,0,0,0,1.05,1,0,0,0,0,0,0,0
84,198,2023,9,9,4,0,1,17.0,80.0,0.0,21.0,16.1,0,0,0,0,0,0,1.05,1,0,0,0,0,0,0,0
84,198,2023,9,15,6,1,0,21.0,75.0,0.0,13.0,16.1,0,0,0,0,0,0,0.65,1,0,0,0,0,0,0,0
84,198,2023,9,12,6,1,0,20.5,61.0,0.0,35.0,16.1,0,0,0,0,0,1,1.75,0,1,0,0,0,0,0,0
84,198,2023,9,13,6,1,0,20.9,62.0,0.0,32.0,16.1,0,0,0,0,0,1,1.6,1,0,0,0,0,0,0,0
84,198,2023,10,6,4,0,0,7.8,83.0,0.0,13.0,16.1,0,0,0,0,0,0,0.65,1,0,0,0,0,0,0,0
84,198,2023,10,6,4,0,0,7.8,83.0,0.0,13.0,16.1,0,0,0,0,0,0,0.65,1,0,0,0,0,0,0,0
84,198,2023,10,10,6,1,0,10.2,64.0,0.0,35.0,16.1,0,0,0,0,0,1,1.75,1,0,0,0,0,0,0,0
84,198,2023,10,13,1,0,0,13.1,72.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,0,1,0,0,0,0,0
84,198,2023,10,11,3,0,0,13.6,74.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
84,198,2023,10,20,4,0,0,15.3,90.0,0.0,8.0,16.1,0,0,0,0,0,0,0.4,1,0,0,0,0,0,0,0
84,198,2023,10,9,5,1,1,12.5,61.0,0.0,32.0,16.1,0,0,0,0,0,1,1.6,1,0,0,0,0,0,0,0
84,198,2023,10,20,6,1,0,7.7,61.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,0,0,1,0,0,0,0,0
84,198,2023,11,6,3,0,0,3.5,64.0,0.0,22.0,16.1,0,0,0,0,0,0,1.1,1,0,0,0,0,0,0,0
84,198,2023,11,14,6,1,0,8.3,66.0,0.0,13.0,16.1,0,0,0,0,0,0,0.65,1,0,0,0,0,0,0,0
84,198,2023,11,15,5,1,0,3.3,72.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,1,0,0,0,0,0,0,0
84,198,2023,11,17,3,0,1,7.1,58.0,0.0,30.0,16.1,0,0,0,0,0,0,1.5,1,0,0,0,0,0,0,0
84,198,2023,11,11,4,0,0,-0.4,55.0,0.0,4.0,16.1,0,0,1,0,0,0,1.2,1,0,0,0,0,0,0,0
84,198,2023,11,21,0,0,0,-1.1,54.0,0.0,37.0,16.1,0,0,1,0,0,1,2.85,1,0,0,0,0,0,0,0
84,198,2023,11,10,2,0,0,-2.0,45.0,0.0,28.0,16.1,0,0,1,0,0,0,2.4,0,0,0,0,1,0,0,0
84,198,2023,12,12,5,1,0,3.8,89.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,1,0,0,0,0,0,0,0
84,198,2023,12,15,5,1,0,3.7,88.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,0,0,0,0,1,0,0,0
84,198,2023,12,14,4,0,0,5.7,83.0,0.0,34.0,16.1,0,0,0,0,0,1,1.7,1,0,0,0,0,0,0,0
84,198,2023,12,13,5,1,0,8.2,82.0,0.2,4.0,9.7,1,0,0,0,0,0,1.3,1,0,0,0,0,0,0,0
84,198,2023,12,17,2,0,1,1.3,55.0,0.0,24.0,16.1,0,0,0,0,0,0,1.2,1,0,0,0,0,0,0,0
84,198,2023,12,22,4,0,0,4.9,86.0,0.0,13.0,16.1,0,0,0,0,0,0,0.65,0,0,0,0,1,0,0,0
84,198,2023,12,13,5,1,0,4.5,95.0,0.2,21.0,14.5,1,0,0,0,0,0,2.1500000000000004,0,1,0,0,0,0,0,0
84,198,2023,12,16,5,1,1,4.4,96.0,0.2,18.0,8.1,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0
84,198,2023,12,18,1,0,1,6.0,98.0,0.0,15.0,3.2,0,0,0,0,1,0,0.75,0,0,0,0,1,0,0,0
84,198,2023,12,15,4,0,0,4.9,95.0,0.0,18.0,9.7,0,0,0,0,0,0,0.9,0,0,0,0,1,0,0,0
84,198,2023,12,17,4,0,1,4.6,94.0,0.0,21.0,12.9,0,0,0,0,0,0,1.05,1,0,0,0,0,0,1,0
84,198,2023,12,19,5,1,0,0.5,70.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
84,198,2024,1,18,1,0,1,0.6,73.0,0.0,26.0,16.1,0,0,0,0,0,0,1.3,0,0,0,0,1,0,0,0
84,198,2024,1,21,1,0,0,0.6,76.0,0.0,28.0,16.1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,0,0
84,198,2024,1,12,2,0,0,2.0,70.0,0.0,50.0,16.1,0,0,0,0,0,1,2.5,1,0,0,0,0,0,0,0
84,198,2024,1,15,6,1,0,-4.7,61.0,0.0,52.0,16.1,0,0,1,0,0,1,3.6,0,0,0,0,1,0,0,0
84,198,2024,1,18,3,0,1,-3.8,69.0,0.0,21.0,16.1,0,0,1,0,0,0,2.05,1,0,0,0,0,0,0,0
84,198,2024,2,20,1,0,0,-1.6,76.0,0.0,8.0,16.1,0,0,1,0,0,0,1.4,0,1,0,0,0,0,0,0
84,198,2024,2,16,4,0,1,-0.8,56.0,0.0,32.0,16.1,0,0,1,0,0,1,2.6,1,0,0,0,0,0,0,0
84,198,2024,2,14,3,0,0,7.3,69.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,1,0,0,0,0,0,0,0
84,198,2024,2,22,2,0,0,-4.0,52.0,0.0,41.0,16.1,0,0,1,0,0,1,3.05,0,0,0,0,1,0,0,0
84,198,2024,3,15,0,0,0,9.8,76.0,0.0,21.0,16.1,0,0,0,0,0,0,1.05,0,1,0,0,0,0,0,0
84,198,2024,3,13,0,0,0,6.8,32.0,0.0,34.0,16.1,0,0,0,0,0,1,1.7,1,0,0,0,0,0,0,0
84,198,2024,3,18,6,1,1,3.6,51.0,0.0,35.0,16.1,0,0,0,0,0,1,1.75,1,0,0,0,0,0,0,0
84,198,2024,3,8,2,0,1,0.0,76.0,0.0,32.0,16.1,0,0,0,0,0,1,1.6,0,1,0,0,0,0,0,0
84,198,2024,3,6,1,0,0,5.2,77.0,0.0,34.0,16.1,0,0,0,0,0,1,1.7,1,0,0,0,0,0,0,0
84,198,2024,3,21,2,0,0,5.1,68.0,0.0,28.0,16.1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,0,0
84,198,2024,4,20,3,0,0,1.5,80.0,0.0,18.0,14.5,0,0,0,0,0,0,0.9,0,0,0,0,1,0,0,0
84,198,2024,4,9,6,1,1,9.8,49.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,1,0,0,0,0,1,1,0
84,198,2024,4,17,6,1,1,9.6,53.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,0,0,0,0,1,0,0,0
84,198,2024,4,10,0,0,0,6.7,72.0,0.0,28.0,16.1,0,0,0,0,0,0,1.4,1,0,0,0,0,0,0,0
84,198,2024,4,22,0,0,0,6.4,66.0,0.0,0.0,16.1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0
84,198,2024,4,13,1,0,0,10.1,70.0,0.0,28.0,16.1,0,0,0,0,0,0,1.4,1,0,0,0,0,0,0,0
84,198,2024,4,14,1,0,0,11.2,62.0,0.0,28.0,16.1,0,0,0,0,0,0,1.4,0,0,1,0,0,0,0,0
84,198,2024,4,11,3,0,0,9.0,97.0,0.8,35.0,16.1,1,0,0,0,0,1,3.15,0,0,0,1,0,0,0,0
84,198,2024,4,14,3,0,0,13.0,69.0,0.0,28.0,16.1,0,0,0,0,0,0,1.4,1,0,0,0,0,0,0,0
84,198,2024,5,6,3,0,0,11.5,72.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,1,0,0,0,0,1,1,0
84,198,2024,5,22,4,0,0,14.5,85.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,1,0,0,0,0,0,0,0
84,198,2024,5,18,1,0,1,19.2,51.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
84,198,2024,5,15,2,0,0,20.4,76.0,0.0,22.0,16.1,0,0,0,0,0,0,1.1,1,0,0,0,0,0,0,0
84,198,2024,5,16,2,0,1,19.6,81.0,0.0,22.0,16.1,0,0,0,0,0,0,1.1,1,0,0,0,0,0,0,0
84,198,2024,6,21,1,0,0,19.7,74.0,0.0,21.0,16.1,0,0,0,0,0,0,1.05,1,0,0,0,0,0,0,0
84,198,2024,6,18,2,0,1,19.6,87.0,0.0,13.0,16.1,0,0,0,0,0,0,0.65,1,0,0,0,0,0,0,0
84,198,2024,6,15,2,0,0,28.6,68.0,0.0,17.0,16.1,0,0,0,1,0,0,0.85,1,0,0,0,0,0,1,0
84,198,2024,7,6,2,0,0,21.6,66.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,0,0,0,0,1,0,0,0
84,198,2024,7,11,0,0,0,23.2,70.0,0.0,13.0,16.1,0,0,0,0,0,0,0.65,0,0,0,0,1,0,0,0
84,198,2024,7,15,1,0,0,26.6,54.0,0.0,8.0,16.1,0,0,0,1,0,0,0.4,0,0,0,0,1,0,0,0
84,198,2024,7,17,1,0,1,26.4,61.0,0.0,15.0,16.1,0,0,0,1,0,0,0.75,1,0,0,0,0,0,1,0
84,198,2024,7,17,6,1,1,24.9,80.0,0.0,21.0,16.1,0,0,0,0,0,0,1.05,1,0,0,0,0,0,0,0
84,198,2024,7,22,6,1,0,23.1,83.0,0.0,15.0,12.9,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0,0
84,198,2024,7,12,2,0,0,27.0,78.0,0.0,18.0,16.1,0,0,0,1,0,0,0.9,1,0,0,0,0,0,1,0
84,198,2024,8,11,4,0,0,24.9,94.0,0.0,11.0,14.5,0,0,0,0,0,0,0.55,1,0,0,0,0,0,0,0
84,198,2024,8,10,6,1,0,20.1,60.0,0.0,43.0,16.1,0,0,0,0,0,1,2.15,1,0,0,0,0,0,0,0
84,198,2024,8,6,0,0,0,16.3,80.0,0.0,13.0,16.1,0,0,0,0,0,0,0.65,1,0,0,0,0,0,0,0
84,198,2024,8,13,6,1,0,24.2,70.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,1,0,0,0,0,0,0,0
84,198,2024,8,17,1,0,1,29.3,65.0,0.0,26.0,16.1,0,0,0,1,0,0,1.3,0,0,0,0,1,1,1,0
84,198,2024,9,14,4,0,0,20.2,87.0,0.0,13.0,16.1,0,0,0,0,0,0,0.65,0,0,0,0,1,0,0,0
84,198,2024,9,16,6,1,1,23.3,80.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,0,0,0,0,1,0,0,0
84,198,2024,9,20,4,0,0,20.6,93.0,0.0,24.0,16.1,0,0,0,0,0,0,1.2,1,0,0,0,0,0,0,0
84,198,2024,10,20,0,0,0,10.0,81.0,0.0,26.0,16.1,0,0,0,0,0,0,1.3,0,0,0,0,1,0,0,0
84,198,2024,11,12,5,1,0,7.4,53.0,0.0,8.0,16.1,0,0,0,0,0,0,0.4,0,0,1,0,0,0,0,0
84,198,2024,11,19,3,0,0,7.6,75.0,0.2,15.0,16.1,1,0,0,0,0,0,1.85,0,0,1,0,0,0,0,0
84,198,2024,11,18,5,1,1,8.1,68.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,1,0,0,0,0,0,0,0
84,198,2024,11,6,5,1,0,3.6,93.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,0,0,0,0,1,0,0,0
84,198,2024,11,18,5,1,1,6.8,67.0,0.0,35.0,16.1,0,0,0,0,0,1,1.75,1,0,0,0,0,0,0,0
84,198,2024,11,13,6,1,0,6.0,70.0,0.0,21.0,16.1,0,0,0,0,0,0,1.05,1,0,0,0,0,0,0,0
84,198,2024,12,9,0,0,1,-2.1,76.0,0.0,11.0,16.1,0,0,1,0,0,0,1.55,0,0,0,0,1,0,1,0
84,198,2024,12,14,1,0,0,3.1,48.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,1,0,0,0,0,0,0,0
84,198,2024,12,10,3,0,0,0.3,64.0,0.0,34.0,16.1,0,0,0,0,0,1,1.7,1,0,0,0,0,0,0,0
84,198,2024,12,9,3,0,1,-1.0,52.0,0.0,17.0,16.1,0,0,1,0,0,0,1.85,1,0,0,0,0,0,0,0
84,198,2024,12,6,0,0,0,-2.8,75.0,0.0,15.0,16.1,0,0,1,0,0,0,1.75,1,0,0,0,0,0,0,0
84,198,2024,12,11,5,1,0,5.2,97.0,0.0,17.0,3.6,0,0,0,0,1,0,0.85,1,0,0,0,0,0,0,0
84,198,2025,1,21,4,0,0,-3.4,61.0,0.0,26.0,16.1,0,0,1,0,0,0,2.3,1,0,0,0,0,0,0,0
84,198,2025,1,12,1,0,0,-4.3,59.0,0.0,18.0,16.1,0,0,1,0,0,0,1.9,1,0,0,0,0,0,0,0
84,198,2025,1,14,6,1,0,1.6,73.0,0.0,22.0,16.1,0,0,0,0,0,0,1.1,0,1,0,0,0,0,0,0
84,198,2025,1,14,0,0,0,-0.8,74.0,0.0,39.0,16.1,0,0,1,0,0,1,2.95,1,0,0,0,0,0,0,0
84,198,2025,1,13,5,1,0,2.9,92.0,0.5,22.0,16.1,1,0,0,0,0,0,2.35,1,0,0,0,0,0,0,0
84,198,2025,1,6,0,0,0,-3.2,64.0,0.0,41.0,16.1,0,0,1,0,0,1,3.05,1,0,0,0,0,0,0,0
84,198,2025,2,14,6,1,0,-0.1,70.0,0.0,28.0,16.1,0,0,1,0,0,0,2.4,1,0,0,0,0,0,0,0
84,198,2025,2,15,1,0,0,-1.7,64.0,0.0,11.0,16.1,0,0,1,0,0,0,1.55,1,0,0,0,0,0,1,0
84,198,2025,2,7,1,0,1,-11.6,78.0,0.0,39.0,8.1,0,0,1,0,0,1,2.95,1,0,0,0,0,0,0,0
84,198,2025,2,18,2,0,1,-6.8,69.0,0.0,17.0,16.1,0,0,1,0,0,0,1.85,1,0,0,0,0,0,0,0
84,198,2025,3,16,5,1,1,-6.2,49.0,0.0,32.0,16.1,0,0,1,0,0,1,2.6,1,0,0,0,0,0,0,0
84,198,2025,3,21,6,1,0,-4.8,68.0,0.0,15.0,16.1,0,0,1,0,0,0,1.75,0,0,0,0,1,0,0,0
84,198,2025,3,15,0,0,0,1.0,64.0,0.0,22.0,16.1,0,0,0,0,0,0,1.1,1,0,0,0,0,0,0,0
84,198,2025,3,19,0,0,0,4.2,77.0,0.0,18.0,16.1,0,0,0,0,0,0,0.9,0,1,0,0,0,1,1,0
84,198,2025,3,10,4,0,0,5.2,68.0,0.0,21.0,16.1,0,0,0,0,0,0,1.05,0,1,0,0,0,0,0,0
84,198,2025,3,14,5,1,0,0.8,47.0,0.0,34.0,16.1,0,0,0,0,0,1,1.7,1,0,0,0,0,0,0,0
84,198,2025,3,14,5,1,0,0.8,47.0,0.0,34.0,16.1,0,0,0,0,0,1,1.7,1,0,0,0,0,0,0,0
84,198,2025,3,12,5,1,0,1.7,90.0,0.0,26.0,16.1,0,0,0,0,0,0,1.3,1,0,0,0,0,0,0,0
84,198,2025,4,20,5,1,0,8.1,74.0,0.0,22.0,16.1,0,0,0,0,0,0,1.1,0,0,0,0,1,0,0,0
84,198,2025,4,7,3,0,1,2.3,61.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,1,0,0,0,0,0,0,0
84,198,2025,4,19,0,0,0,7.6,97.0,0.0,15.0,11.3,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0,1
84,198,2025,4,14,2,0,0,7.3,67.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,1,0,0,0,0,0,0,0
84,198,2025,5,16,3,0,1,10.0,67.0,0.0,45.0,16.1,0,0,0,0,0,1,2.25,0,0,0,0,1,0,0,0
84,198,2025,5,21,4,0,0,11.8,66.0,0.0,18.0,16.1,0,0,0,0,0,0,0.9,1,0,0,0,0,0,0,0
84,198,2025,5,22,5,1,0,6.9,91.0,0.0,5.0,16.1,0,0,0,0,0,0,0.25,0,1,0,0,0,0,0,0
84,198,2025,5,8,2,0,1,15.8,72.0,0.0,8.0,16.1,0,0,0,0,0,0,0.4,0,0,0,1,0,0,0,0
84,198,2025,5,13,2,0,0,17.4,67.0,0.0,18.0,16.1,0,0,0,0,0,0,0.9,1,0,0,0,0,0,0,0
84,198,2025,5,10,1,0,0,13.0,70.0,0.0,22.0,16.1,0,0,0,0,0,0,1.1,1,0,0,0,0,0,0,0
84,198,2025,5,6,2,0,0,12.3,98.0,0.0,30.0,16.1,0,0,0,0,0,0,1.5,0,0,0,1,0,0,0,0
84,198,2025,5,7,2,0,1,11.7,97.0,0.0,26.0,16.1,0,0,0,0,0,0,1.3,1,0,0,0,0,0,0,0
84,198,2025,5,15,6,1,0,16.2,59.0,0.0,26.0,16.1,0,0,0,0,0,0,1.3,1,0,0,0,0,0,0,0
84,198,2025,5,11,2,0,0,8.3,91.0,0.0,41.0,16.1,0,0,0,0,0,1,2.05,1,0,0,0,0,0,0,0
84,198,2025,5,13,0,0,0,13.9,71.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,1,0,0,0,0,0,0,0
84,198,2025,5,18,0,0,1,16.0,58.0,0.0,8.0,16.1,0,0,0,0,0,0,0.4,1,0,0,0,0,0,0,0
84,198,2025,6,13,2,0,0,21.9,63.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
84,198,2025,6,13,5,1,0,18.1,60.0,0.0,18.0,16.1,0,0,0,0,0,0,0.9,1,0,0,0,0,0,0,0
84,198,2025,6,20,6,1,0,21.9,86.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,0,0,0,0,1,0,0,0
84,198,2025,6,10,2,0,0,21.0,83.0,0.0,5.0,16.1,0,0,0,0,0,0,0.25,0,0,0,0,1,0,0,0
84,198,2025,6,16,6,1,1,24.1,59.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,0,0,0,1,0,0,0,1
84,198,2025,7,14,1,0,0,25.2,69.0,0.0,15.0,16.1,0,0,0,1,0,0,0.75,0,1,0,0,0,0,0,0
84,198,2025,7,14,2,0,0,24.5,63.0,0.0,22.0,16.1,0,0,0,0,0,0,1.1,1,0,0,0,0,1,1,0
84,198,2025,7,6,3,0,0,22.0,69.0,0.0,15.0,16.1,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0,0
84,198,2025,7,14,3,0,0,25.9,39.0,0.0,24.0,16.1,0,0,0,1,0,0,1.2,1,0,0,0,0,0,0,0
84,198,2025,7,15,5,1,0,23.8,72.0,0.0,22.0,16.1,0,0,0,0,0,0,1.1,1,0,0,0,0,0,0,0
84,198,2025,7,16,5,1,1,24.4,74.0,0.0,15.0,16.1,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0,0
84,198,2025,7,16,5,1,1,24.4,74.0,0.0,15.0,16.1,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0,0
84,198,2025,7,16,5,1,1,27.0,81.0,0.0,18.0,16.1,0,0,0,1,0,0,0.9,1,0,0,0,0,0,0,0
84,198,2025,7,15,6,1,0,27.6,50.0,0.0,17.0,16.1,0,0,0,1,0,0,0.85,0,0,1,0,0,0,0,0
84,198,2025,8,13,6,1,0,24.9,68.0,0.0,18.0,16.1,0,0,0,0,0,0,0.9,1,0,0,0,0,0,0,0
84,198,2025,8,18,2,0,1,24.0,84.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,1
84,198,2025,8,7,4,0,1,23.3,82.0,0.0,8.0,16.1,0,0,0,0,0,0,0.4,1,0,0,0,0,0,0,0
84,198,2025,8,21,2,0,0,25.2,45.0,0.0,9.0,16.1,0,0,0,1,0,0,0.45,1,0,0,0,0,0,0,0
84,198,2025,8,21,3,0,0,22.2,86.0,0.0,0.0,16.1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0
84,198,2025,8,13,4,0,0,26.3,62.0,0.0,22.0,16.1,0,0,0,1,0,0,1.1,0,0,1,0,0,0,0,0
84,198,2025,8,11,3,0,0,18.0,84.0,0.8,17.0,16.1,1,0,0,0,0,0,2.25,1,0,0,0,0,0,0,0
84,198,2025,8,15,4,0,0,18.8,39.0,0.0,18.0,16.1,0,0,0,0,0,0,0.9,1,0,0,0,0,0,1,0
84,198,2025,9,19,2,0,0,17.9,88.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,1,0,0,0,0,0,0,0
84,198,2025,9,10,4,0,0,17.1,77.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
84,198,2025,9,7,2,0,1,17.1,75.0,0.0,4.0,16.1,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0
84,198,2025,9,16,5,1,1,22.5,76.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
84,198,2025,9,19,0,0,0,18.5,82.0,0.0,5.0,16.1,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,1
84,198,2025,9,20,1,0,0,17.9,73.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,1,0,0,0,0,0,0,0
84,198,2025,10,14,2,0,0,16.4,58.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
84,198,2025,10,9,2,0,1,13.0,58.0,0.0,22.0,16.1,0,0,0,0,0,0,1.1,0,0,1,0,0,0,0,0
84,198,2025,10,8,4,0,1,12.2,72.0,0.0,4.0,16.1,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0
84,198,2025,10,7,1,0,1,12.6,91.0,0.0,4.0,16.1,0,0,0,0,0,0,0.2,0,0,0,0,1,0,0,0
84,198,2025,10,8,3,0,1,8.6,83.0,0.0,8.0,16.1,0,0,0,0,0,0,0.4,0,0,0,0,1,0,0,0
84,198,2025,10,13,0,0,0,8.4,71.0,0.0,26.0,16.1,0,0,0,0,0,0,1.3,1,0,0,0,0,0,0,0
84,198,2025,11,11,6,1,0,9.7,52.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,1,0,0,0,0,1,1,0
84,198,2025,11,11,0,0,0,-2.7,77.0,0.0,13.0,16.1,0,0,1,0,0,0,1.65,0,0,1,0,0,0,0,0
84,198,2025,11,17,3,0,1,4.9,77.0,0.2,17.0,16.1,1,0,0,0,0,0,1.95,0,0,0,0,1,0,0,1
84,198,2025,11,21,4,0,0,4.6,75.0,0.0,18.0,16.1,0,0,0,0,0,0,0.9,1,0,0,0,0,0,0,0
84,198,2025,11,11,5,1,0,5.9,88.0,0.0,22.0,16.1,0,0,0,0,0,0,1.1,1,0,0,0,0,0,0,0
84,198,2025,11,12,5,1,0,5.7,88.0,0.0,26.0,16.1,0,0,0,0,0,0,1.3,1,0,0,0,0,0,0,0
84,198,2025,11,13,0,0,0,4.9,44.0,0.0,26.0,16.1,0,0,0,0,0,0,1.3,0,0,0,0,1,0,0,0
84,198,2025,11,7,2,0,1,0.8,68.0,0.0,8.0,16.1,0,0,0,0,0,0,0.4,1,0,0,0,0,0,0,0
84,198,2025,11,7,0,0,1,1.8,79.0,0.0,8.0,16.1,0,0,0,0,0,0,0.4,1,0,0,0,0,0,0,0
84,198,2025,11,10,2,0,0,7.8,100.0,0.0,9.0,8.1,0,0,0,0,0,0,0.45,0,1,0,0,0,0,0,0
84,198,2025,12,19,3,0,0,-3.9,53.0,0.0,22.0,16.1,0,0,1,0,0,0,2.1,1,0,0,0,0,0,0,0
84,198,2025,12,6,1,0,0,-6.7,65.0,0.0,26.0,16.1,0,0,1,0,0,0,2.3,1,0,0,0,0,0,0,0
84,198,2026,1,18,3,0,1,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
84,198,2026,1,16,4,0,1,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,0,0,0,1,0,1,0
84,198,2026,1,11,5,1,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,1
84,198,2026,1,20,5,1,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
84,198,2026,1,12,6,1,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
84,198,2026,1,12,6,1,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
84,198,2026,2,16,5,1,1,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,1
84,198,2026,2,15,4,0,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,0,0,0,1,0,0,0
84,198,2026,2,9,5,1,1,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,1
84,198,2026,2,11,1,0,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,0,1,0,0,0,0,0
84,198,2026,2,11,2,0,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,0,0,1,0,0,0,0
84,198,2026,2,14,5,1,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
84,198,2026,2,6,1,0,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
84,198,2026,2,15,4,0,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,1
84,198,2026,2,15,5,1,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
84,198,2026,3,18,6,1,1,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,0,0,0,1,0,0,0
84,198,2026,3,14,0,0,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
84,198,2026,3,17,3,0,1,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,0,0,0,1,0,1,0
84,198,2026,3,14,3,0,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
84,198,2026,3,16,4,0,1,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,1,0
84,198,2026,3,11,5,1,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
84,198,2026,3,21,4,0,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
84,198,2026,4,6,5,1,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,1
84,198,2026,4,7,4,0,1,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
84,198,2026,4,10,1,0,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,0,0,0,1,0,0,1
84,198,2026,4,10,2,0,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,1,0,0,0,0,0,0
84,198,2026,4,15,5,1,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,1
